gvkey,ai_talent_perc,retention_perc,hire_percent,rcid,ai_salary_premium,emp_ai_sentiment,executive_ai_sentiment,conm
20130,.012196936,.96958208,.054960582,155644,-.20050074,,,ATLANTICA SUSTAINABLE INFRA
20149,.045287125,.97352242,.020945946,8004872,.43224302,1,,CENGAGE LEARNING HLDGS II
20185,.027689314,.97144783,.024263706,53918,.5587855,,.37336954,SCOTTS MIRACLE-GRO CO
20196,.013004698,.98746365,.0044879741,1353665,.48638341,,,LUXOTTICA GROUP SPA
20214,.083964646,.85627103,0,749943,.25034663,,,ENERPLUS CORP
20228,0,1,0,21010518,-.3054125,,,CATALENT INC
20229,.10152651,.91798317,.084613048,1060666,.082713813,.1969697,,ZENDESK INC
20232,.074382126,.98110741,.022457223,1062201,.19654912,.33333334,.45809981,KEYSIGHT TECHNOLOGIES INC
20235,.028576035,.97950286,.011052425,1045148,.60695165,,.50882208,DNOW INC
20338,.028234743,.94411612,.066758409,392647,.35606948,,.56067818,PRIMO BRANDS CORP
20412,.014352334,.97074652,.065382987,1053013,-.0028428358,1,.60876447,ARES MANAGEMENT CORP
20430,.07529258,.97861356,.028181702,763477,.33599025,,.80000001,SLM CORP
20515,.042453773,.99530518,0,22150770,-.069125511,,,MARKIT LTD
20517,.018212361,.95243031,.05038926,22242504,-.10045353,,,LIMBACH HOLDINGS INC
20530,.17835781,.98044181,.011370159,1505582,.022392269,.75,,ALIBABA GROUP HLDG
20540,.061108716,.96824145,.046716712,925463,.43959606,,,TRUECAR INC
20548,.045738593,.97919053,.046477228,647954,.26804966,0,-.089682542,COTERRA ENERGY INC
20561,.036709685,.96232688,.033819512,115047,.49222547,1,.19047619,LINAMAR CORP
20643,.035173737,.94692403,.051764619,901199,.095647991,,,KITE PHARMA INC
20644,.074929625,.95327419,.023634451,1014966,.059041426,,.80592597,GOPRO INC
20645,.025234137,.96323264,.10370409,830743,.27034244,,,ARDELYX INC
20649,.012165421,.95634192,.10774054,448113,.090483002,,.40277779,SYNDAX PHARMACEUTICALS INC
20659,.030927835,.97938144,.02233677,1298166,.18793197,,,AMPHASTAR PHARMACEUTICLS INC
20661,.030460782,.95536947,.04927009,22270806,.4895899,,.14285715,V2X INC
20676,0,1,0,453835,.025973542,,,PARAMOUNT RESOURCES LTD
20686,.084704041,.97676802,.025356548,300370,.098169781,1,.29292929,SYNCHRONY FINANCIAL
20692,.051537693,.96315503,.017663741,677941,.095058165,,.50154799,KIMBALL ELECTRONICS INC
20696,.043434851,.95343506,.0074294973,504551,.97685039,,,MASONITE INTERNATIONAL CORP
20739,.025367834,.95611364,.25012684,841891,.060117245,,,TERRAFORM POWER INC
20748,.099924289,.98008156,.041739441,319700,.089327522,,,ARISTA NETWORKS INC
20779,.13694727,.98323643,.017917521,1400574,.14667474,.45555556,.42986506,CISCO SYSTEMS INC
20823,.053842366,.95925045,.022525439,681722,.24568589,,.46898907,HEALTHEQUITY INC
20884,.064532846,.94693816,.046087112,6648,-.011064362,1,,IMPRIVATA INC
20898,.008831311,.96844852,.15056023,601909,-.025565838,,1,SOLENO THERAPEUTICS INC
20904,.036050789,.97033381,.033331223,1186033,.12131801,0,.39772257,HOLOGIC INC
20935,.0242509,.9702763,.019794162,24624,.90438986,,.54237288,TRUPANION INC
20942,.050867826,.95803189,.04015369,142839,.2488533,,,NBCUNIVERSAL MEDIA LLC
20943,.047573924,.90997511,.063116036,1418843,.24505255,,,SAGE THERAPEUTICS INC
21002,.13227767,.94401538,.098709986,347418,.19441962,,,CYBERARK SOFTWARE LTD
21017,.17423412,.96967065,.047993775,65859,.18072143,,,YODLEE INC
21019,0,.93548387,.066244237,22255725,-.39656597,,,ACADIAN ASSET MANAGEMENT INC
21035,.045906335,.95013475,.040683962,879806,.48989034,,,RIDENOW GROUP INC
21124,.0027453997,.98285306,.013726998,22148144,.2614308,,,EL POLLO LOCO HOLDINGS INC
21155,.080140486,.912516,.12324394,22232565,.05731757,1,,ILLUMIN HOLDINGS INC
21178,.022347067,.99444443,0,876331,1.6802415,,,NEWAGE INC
21186,0,1,0,1483912,.42811283,,,MEDICIS PHARMACEUT CP  -CL A
21191,0,1,0,22154229,-.37275398,,,MERCHANTS FINANCIAL GROUP
21238,.046304412,.97432327,.023618996,497447,.019435959,,.46404546,VICOR CORP
21295,.083333336,1,.083333336,504817,.052179966,,,FOCUS UNIVERSAL INC
21306,.049305715,.97981954,.030340198,759571,-.40077409,,,INTL MARKET CENTRS INC -REDH
21352,.032813773,.96636701,.030273968,363756,.41490498,,.55555558,AVANOS MEDICAL INC
21429,.016879681,.97550523,.029850908,1137334,-.2135565,,.48983517,GRANITE CONSTRUCTION INC
21431,.05898197,.98488861,.016689762,131899,.13597754,,.57137358,CALIFORNIA RESOURCES CORP
21440,.011683321,.99024403,.0052800654,20921795,.75627112,,.36507937,LANDSTAR SYSTEM INC
21503,.034740232,.97436577,.025296088,759707,.35277656,,-.27272728,KEMPER CORP/DE
21515,.020698577,.97759986,.019642247,432781,.74034703,-1,,UNIVAR SOLUTIONS INC
21540,.099265859,.95591855,.035573989,7969203,.5651564,.40000001,.43244016,WAYFAIR INC
21542,.015598323,.95250732,.074326955,1033164,.14206967,,,AAON INC
21554,.079301074,.96841395,.021001345,959065,.70802689,,,CREATIVE REALITIES INC
21601,.017904349,.95394737,.10195866,380984,.11039779,,,RHYTHM PHARMACEUTICLS
21629,.025839966,.96900541,.033585276,22233098,.49912506,,,ENOVATION CONTROLS INC -REDH
21630,.017398326,.95898795,.048206329,820437,-.40347958,,,STORE CAPITAL CORP
21744,.01901802,.9580577,.11308166,192632,-.028438715,,.5714286,XENON PHARMACEUTICALS INC
21761,.055856839,.98253292,.022388365,1059458,.71354491,.60000002,,CDK GLOBAL INC
21777,.022980884,.96872938,.03167044,324791,.38237742,,,MERIT MEDICAL SYSTEMS INC
21798,.020331556,.9717626,.034994178,9049,-.27650827,,-1,FRESHPET INC
21808,.018616024,.97727215,.021751085,419540,.48725745,,,CAESARS ENTERTAINMENT INC
21815,.068341345,.96658009,.082209513,1359103,.15896422,,,TRIUMPH FINANCIAL INC
21825,.040678047,.97567403,.030714059,837072,.21711634,.60000002,.41845265,CITIZENS FINANCIAL GROUP INC
21828,.0051900884,.9762246,.012113901,1188002,.31912306,-1,,ANN INC
21841,.041166499,.91416585,.032604858,91347,.13312502,,,COHERUS ONCOLOGY INC
21847,.089985162,.93168914,.097682863,22148737,.1808529,.52280498,.51822442,HUBSPOT INC
21864,.088547692,.97659987,.019475119,283338,.087687768,.47619048,.54460502,CGI INC
21874,.15895221,.94556379,.04080832,262283,.21577384,,,PROSPER MARKETPLACE INC
21898,.0035475781,.96968555,.029674288,20930420,.89275455,,,BOOT BARN HOLDINGS INC
22000,.10291491,.95608735,.059806086,770049,.24740431,,.67423141,WORKIVA INC
22035,0,.97752523,.033333335,1112876,-.17840777,,,CORBUS PHARMACEUTICALS HLDGS
22039,.031770173,.95990747,.037136592,287155,.36365208,.2,,SYNEOS HEALTH INC
22040,.13106139,.92578101,.052158333,1085814,.55636013,.66666669,.67111969,UPLAND SOFTWARE INC
22047,.022875817,.95522875,.061764706,870909,.8907491,,,GREEN BRICK PARTNERS INC
22082,.004822955,.96657509,.017696887,1218970,1.5392435,,.72727275,JOINT CORP (THE)
22134,.028363341,.97676754,.025286928,22224351,.13076362,,,AXALTA COATING SYSTEMS LTD
22182,.11770305,.94062352,.048017174,656100,.080272324,.72222221,,NEW RELIC INC
22207,.012961851,.99111676,.0028573268,306661,.94822305,,.83809525,TRUEBLUE INC
22260,.02380795,.97778058,.022744879,604422,.42587832,1,.62745678,HCA HEALTHCARE INC
22310,.037757348,.9574244,.043058276,22242486,.045961894,,,NUVEEN GLOBAL HIGH INCOME FD
22325,.077216506,.99395174,0,256111,.021613829,,,XILINX INC
22387,.015353402,.9075262,.073206805,279590,.38571775,,,TILRAY BRANDS INC
22410,.026343316,.93803608,.068008989,290469,.42539445,,,INDIVIOR PHARMACEUTICALS INC
22439,.064892679,.91910553,.010044463,21006084,1.1885358,,,CURO GROUP HLDGS CORP
22447,.034378499,.96828103,.030403135,8216,.70062733,,,PAR PACIFIC HOLDINGS INC
22461,.027933832,.97487515,.019475656,369201,-.14413443,,,ARCTIC CAT INC
22603,.064105064,.86932081,.021642696,316022,.59706581,,,SUMMIT MATERIALS INC
22604,.024005935,.9561767,.10012598,697988,.17040344,,,ASCENDIS PHARMA AS
22653,.034577359,.97278845,.0016025641,188764,.31675425,,,VISTA OUTDOOR INC
22672,.010172531,.95175588,.041055314,1255113,.24806787,,.72222221,SHAKE SHACK INC
22708,.10058112,.96247387,.030220617,7969251,.18138267,,,INOVALON HOLDINGS INC
22741,.026916264,.97700888,.018607954,1403326,-.11662281,,.55555558,CHEMOURS CO
22815,.097177781,.96430981,.03740032,1311281,.16262497,-.083333336,.55962098,TRIMBLE INC
23006,.03604326,.97189897,.028137466,724612,-.030971298,,,TRANSATLANTIC HOLDINGS INC
23027,.046809591,.93487489,.069594689,643070,-.09344849,,.40642959,EXPONENT INC
23071,.082430668,.97318542,.021629516,22150786,.15662418,.48901099,.58833253,GODADDY INC
23077,.058147397,.9770115,.034753211,497854,.73722088,,.51002038,UNITI GROUP INC
23083,.033372652,.98155975,.020763297,562419,-.14452054,,1,ENERGIZER HOLDINGS INC
23084,.022574775,.98047513,.019215714,1053130,.54340768,,.69088322,BENCHMARK ELECTRONICS INC
23109,.0079697911,.98580164,.010940861,569345,.094137065,,,GENESIS HEALTHCARE INC
23119,.033649579,.9197911,.037026491,378525,.10847585,1,.31601733,SOLAREDGE TECHNOLOGIES INC
23147,.048117898,.94290745,.079367898,20930512,.22767168,,.57692307,NATIONAL STORAGE AFFILIATES
23170,0,1,0,958006,.92732656,,,NORSAT INTL INC
23208,.019779716,.97361314,.026261557,406145,2.7393484,,,BARNES & NOBLE EDUCATION INC
23225,.028585199,.98097569,.019866737,218708,1.0589358,,.65674603,CABLE ONE INC
23226,.12069862,.98275733,.030137496,172513,-.11144045,,.42917168,INUVO INC
23238,.05678625,.97762245,.027887303,265323,.12305214,.77777779,.44326162,ETSY INC
23243,0,.95160735,.052069083,182032,-.054660257,,,KORNIT DIGITAL LTD
23245,.018054653,.9696089,.023729488,1234162,.18763152,,.66101694,TOPBUILD CORP
23247,.0054439306,.96280408,.0866317,705710,.61058164,,0,PJT PARTNERS INC
23249,.075326249,.97494072,.023608319,20930520,-.1445563,,.4034844,LUMENTUM HOLDINGS INC
23256,.049105816,.96776879,.067282647,20930517,.11798626,,,TALLGRASS ENERGY GROUP LP
23339,.017241379,.95689654,.043103449,746983,.090485178,,,ZEVRA THERAPEUTICS INC
23407,.017810136,.94744706,.093435705,641987,.097849973,,,BLUEPRINT MEDICINES CORP
23432,.062596694,.97622013,.03088519,848396,-.09696205,,.5720824,VIRTU FINANCIAL INC
23485,.01828246,.96918404,.031902917,1437052,.45936897,,,COVANTA HOLDING CORP
23500,0,1,0,7395875,-.14129269,,,CATHAY GENERAL BANCORP
23555,.0051484229,.97817719,.094503708,683149,.080000363,,,COLLEGIUM PHARMACEUTICAL INC
23569,.016575092,.9870981,.022079773,345375,.075062104,1,,MILACRON HOLDINGS CORP
23627,.015756823,.96116626,.031141439,85871,-.049275581,,,ATYR PHARMA INC
23650,.072335735,.95509517,.06510701,1114699,.27695537,.0390625,.4336912,SHOPIFY INC
23671,.083438478,.9909116,.023216272,23453910,.040675852,.66666669,,NOKIA OYJ
23697,.0024591372,.98804027,.0057704588,653848,-.21885903,,,SONIC CORP
23705,.039230771,.97076923,.009615385,648399,-.63484389,,,PAVMED INC
23714,.025674358,.98212922,.0163852,324175,.41800463,,.27222222,COMMUNITY HEALTH SYSTEMS INC
23753,.028091669,.96808153,.04071771,165154,.67246753,,.16176471,DORMAN PRODUCTS INC
23793,0,1,0,1075876,.23611037,,,PS BUSINESS PARKS
23809,.011023797,.98053539,.016320148,771437,.69870776,,,AUTOZONE INC
23810,.041381277,.9896785,0,432936,.55611145,,,ION GEOPHYSICAL CORP
23812,.041304104,.96402538,.049777534,289486,.27834707,,.33333334,REGENERON PHARMACEUTICALS
23818,.048637271,.96599686,.039342992,294759,.0217325,,.32629499,EVOLENT HEALTH INC
23843,0,1,.022727273,22236461,.35812744,,.40579712,WINGSTOP INC
23864,.017973904,.99836868,0,22235823,.35529387,,,EXTERRAN CORP
23865,.023520609,.98306412,.014754637,20930532,.16035753,,-.031746022,BABCOCK & WILCOX ENTERPRISES
23935,.077854693,.95182586,.04662092,659936,.17164885,,,MINDBODY INC
23978,.023591869,.9892363,.010763181,935684,.16469775,,,UNITED STATES STEEL CORP
23980,0,.94174755,.10852982,1013329,-.20860584,,,ASTRIA THERAPEUTICS INC
23990,.02353267,.9569183,.064753294,342375,.10094684,,0,GLAUKOS CORP
24021,.032947097,.96804243,.02826545,475155,.056110635,,,HAEMONETICS CORP
24032,.0041450821,.99792743,0,1203831,.70349759,,,JONES GROUP INC
24040,.020819407,.97451538,.061956882,138955,.10849799,,,IONIS PHARMACEUTICALS INC
24071,.074318141,.94871193,.069030061,1144196,.10092335,,.63464522,APPFOLIO INC
24074,.11077528,.91253185,.066400751,941874,.65724444,,,XACTLY CORP
24083,.091633007,.97058111,.045660216,842731,.25523293,.5,.40768009,VERTEX INC
24099,.032882504,.98549676,.010627233,177463,.27065483,,,LIFETIME BRANDS INC
24113,.007269918,.98703539,.0052024089,622450,.27688614,-1,,PANERA BREAD CO
24171,.01837164,.97810245,.012356959,1109840,.47032765,,,DESIGNER BRANDS INC
24176,.035914041,.95365471,.10536778,1344198,.34176719,-1,.43503898,NATERA INC
24177,.049875624,.92512441,.03700814,595342,-.15763494,,,SERES THERAPEUTICS INC
24197,.051774852,.97425777,.027628902,1256989,.41832954,,.62615955,IDEXX LABS INC
24200,0,.98333335,.050000001,20960171,.21443699,,,STINGRAY GROUP INC
24216,.058213629,.94970143,.019866794,1167604,.27394408,,.25387207,AES CORP (THE)
24225,.016161282,.98002577,.020338148,823308,.34906113,,,CORVEL CORP
24249,.082331181,.95454895,.035248671,640685,.36942255,1,.59619045,TELADOC HEALTH INC
24283,.021608675,.99759901,.0011990408,1160774,.68955338,,,BIG HEART PET BRANDS
24291,.026351508,.96018696,.032120738,470733,.47777423,,,DINE BRANDS GLOBAL INC
24293,.042513192,.97542739,.01823991,617809,.16369656,,1,KAISER ALUMINUM CORP
24302,.030925851,.97608238,.048877086,1070896,.47853363,,,ALKERMES PLC
24344,.045214385,.9561882,.052335501,1151189,.046588659,,0,VERTEX PHARMACEUTICALS INC
24350,.0086315293,.97966337,.017238732,370381,.78630161,,,MONRO INC
24351,.015978007,.96805084,.035133921,21017277,.23214893,,,LINDBLAD EXPEDITIONS HLDGS
24378,.066877469,.96350569,.042053133,780555,.32837376,-1,,MEDIWARE INFORMATION SYSTEMS
24405,.090074629,.97809356,.027903084,573442,.36501193,1,.49158645,ZEBRA TECHNOLOGIES CP  -CL A
24426,.44485587,.95912969,.040671285,1354908,.21797046,1,.62675077,XPENG INC
24430,.028756306,.98993737,.012939304,785241,.94251281,,,EZCORP INC  -CL A
24440,.023072835,.98011696,.022263993,1269308,-.039097525,,.54545456,PROASSURANCE CORP
24447,.027180532,.96777534,.04006546,1027630,.38082725,,,BOK FINANCIAL CORP
24463,.049159646,.98137176,.0093141124,77370,.20079719,,,NATIONAL BEVERAGE CORP
24468,.063853472,.96288168,.03431895,917104,.14092261,,.51071429,BIOGEN INC
24481,.011472443,.94172931,.048739605,893152,.082150288,,,MADISON SQUARE GARDEN SPORTS
24501,.10727718,.90454328,.088442005,816880,.32169798,0,.46272156,RAPID7 INC
24508,.064234205,.96792579,.032039836,1176862,-.098084606,,.67380953,OOMA INC
24601,.053101502,.9912281,.01754386,1449498,.49984723,,,CSW INDUSTRIALS INC
24611,.028416201,.9784711,.014120741,179800,.11248767,,,SPX FLOW INC
24616,.11583896,.95774496,.056809731,20930518,.11624855,.083333336,.48809639,PAYPAL HOLDINGS INC
24617,.0079868063,.9850626,.010433267,1101337,-.073422588,,.80000001,OLD DOMINION FREIGHT
24620,.0081596039,.97554255,.030972317,895798,.095414363,,,RYMAN HOSPITALITY PPTYS INC
24625,.022778299,.96588326,.030659541,285431,.10085628,1,,TOTALENERGIES SE
24638,.11697946,.96349216,.040196858,306104,.087261751,-1,.5842545,TRANSUNION
24720,.031754766,.95986921,.037965227,946307,.025179932,,.58526808,WABASH NATIONAL CORP
24724,.082547694,.95398426,.027384961,383750,.37597889,,,LIBERTY LATIN AMERICA LTD
24725,.035179641,.9775449,.028443113,551554,1.0996387,,,WORLD ACCEPTANCE CORP/DE
24731,.013280587,.97550499,.029870737,1026701,.3716535,,.5075689,KIMCO REALTY CORP
24750,.061914891,.99000001,.051276594,531414,-.035097267,,.60993588,WISDOMTREE INC
24782,.026660144,.97240126,.021245576,517893,.73238558,,,PERRIGO CO PLC
24783,.029895794,.96146137,.031712957,549746,.16822113,,.58337313,TETRA TECH INC
24800,.10817631,.9880892,.018712671,626759,.12453634,.24242423,.46839592,QUALCOMM INC
24825,.025935266,.97413826,.032161623,1340085,.348515,,.81666666,COPT DEFENSE PROPERTIES
24856,.053363197,.9482758,.05792686,1186824,.20270438,1,.46828738,GILEAD SCIENCES INC
24861,.0060223127,.97181845,.016403696,545966,.98642683,,.018649856,PLANET FITNESS INC
24893,.011457121,.97371131,.017170893,22142809,.4094604,.33333334,,WHOLE FOODS MARKET INC
24905,.025756052,.95654297,.0269149,97906,.53595054,,.47371429,SUNRUN INC
24937,.094558641,.96575087,.018907089,332117,.055105142,,,MAJESCO
24943,.031115144,.96644652,.02511679,435279,.47747448,,,INTERTAPE POLYMER GROUP INC
24975,.076977476,.9734745,.034227792,154670,.062223144,.25,.41880852,SYNOPSYS INC
24978,.040759072,.96076506,.026204841,891660,.67011869,,.40000001,CALLAWAY GOLF CO
25027,.0068519739,.99580288,.0024310932,30961,-.12650947,,,LIFEVANTAGE CORP
25030,.019373685,.97547162,.025800422,1408715,-.16575773,,.60000002,VIRTUS INVESTMENT PTNRS INC
25062,.0087310858,.97954714,.016256386,494984,.92658657,,,LINCARE HOLDINGS INC
25088,.03774929,.94373214,.056267805,264039,.16514614,,,APPLIED ENERGETICS INC
25110,.044577472,.95870006,.031549457,468841,.27097821,,,ICU MEDICAL INC
25119,.030581798,.97923923,.022128295,295925,.67151219,,,MOHAWK INDUSTRIES INC
25124,.023380969,.97847342,.018370658,27006261,.10788869,-1,,LINDE PLC
25130,.034674644,.96881098,.038125835,184097,.73329115,,,CORNERSTNE BULDNG BRNDS INC
25138,.05218216,.94592035,.051233396,14274,.15802817,,.33493668,ASURE SOFTWARE INC
25166,.0064102565,.96153843,.03846154,679645,1.7767681,,,KOPIN CORP
25167,.049413547,.9729557,.029050682,272766,.75087869,,,TAILORED BRANDS INC
25180,.048170611,.97106481,.013156456,550575,.24476737,,,AGCO CORP
25201,.045553423,.97984982,.013413356,735941,.23962289,,,CASS INFORMATION SYSTEMS INC
25219,.016224883,.95278293,.060442328,279074,-.10140735,,,HOULIHAN LOKEY INC
25234,.0053068483,.97275102,.018243991,5861,.187034,,,BUCKLE INC
25274,.030633148,.97492242,.025046557,595946,.10684515,,.62716448,UNIVERSAL DISPLAY CORP
25279,.028539799,.96199358,.055675004,849832,.13045368,,.3598485,BOSTON SCIENTIFIC CORP
25283,.0050890911,.98727083,.0025510204,489711,.72847641,,.66666669,KOHL'S CORP
25293,0,1,0,312905,1.1891178,,,PERK INC
25313,.026787326,.9751156,.021649856,46473,-.095347516,,,STERIS PLC
25318,.024478219,.98612249,.019067822,1077137,.91239733,,.10911401,US PHYSICAL THERAPY INC
25331,.019650012,.97865438,.020065691,282316,.086053371,,.49911281,FRANKLIN COVEY CO
25338,.014152925,.99311966,.0010659968,418924,.080014512,,,BED BATH & BEYOND INC (OLD)
25339,.050415218,.97265053,.033390019,26549,.32889086,,,CREDIT ACCEPTANCE CORP
25356,.056966554,.9875204,.0091540664,7968592,.56997335,,,EXPRESS SCRIPTS HOLDING CO
25357,.016500678,.97952175,.012434095,262613,.18066499,,,FINISH LINE INC  -CL A
25424,.0110076,.97876358,.0015749945,663896,.33754694,,,HOSTESS BRANDS INC
25430,.047751494,.96378845,.021701796,407941,.66712373,,.41363639,FUELCELL ENERGY INC
25434,.013004669,.97413683,.01149791,1037635,.72210103,.46666667,.35437202,STARBUCKS CORP
25472,.024169404,.95167947,.051369112,80495,.31073001,,.33333334,LIFEMD INC
25507,.025041994,.94988501,.050022028,22236973,.40303576,,1,SPIN MASTER CORP
25509,.015335396,.989775,.019437939,754795,.8624506,,,SUPERIOR ENERGY SERVICES INC
25536,.028229572,.97372043,.02780455,1170991,.72371382,,,CENTRAL GARDEN & PET CO
25539,.049752474,.9661485,.021881189,1062347,1.5009078,,.49122807,CPI CARD GROUP INC
25579,.019373219,.97276533,.018794516,609520,.085735269,,,ZOLL MEDICAL CORP
25632,.012281495,.94740808,.047995783,20968847,.0075358166,,,KENNEDY-WILSON HOLDINGS INC
25633,.028174603,.971627,.084722221,90989,.46265465,,,OMEGA HEALTHCARE INVS INC
25645,.056981541,.97613716,.014278278,8053793,1.3898755,1,,ALBERTSONS COS INC
25648,0,.9861111,0,22142615,.013471681,.20833334,,ROCHE HOLDING AG
25726,.0084033618,.97899163,.025210086,677321,.76379138,,,CPI AEROSTRUCTURES INC
25747,.048442844,.94877726,.034792308,449938,.12144678,,.62822509,LITTELFUSE INC
25756,.097866252,.96309316,.048764244,1121881,.18158045,1,.50489259,EVERPURE INC
25845,.0078401575,.97872674,.020513028,1188768,.49384987,,,MKTG INC
25848,.0364751,.99293327,.0040425234,1239533,.10099364,,,KEMET CORP
25849,.012461301,.91037154,.073374614,22178625,-.072236434,,,GLOBAL CLEAN ENERGY HOLDINGS
